mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.0221964836120605,0.00112658986823765,0.0111354351043701,0.000340621660907253,60,0.35,rbf,"{'C': 60, 'gamma': 0.35, 'kernel': 'rbf'}",0.914285714285714,0.942857142857143,0.942857142857143,0.971428571428571,0.927536231884058,0.939792960662526,0.0190810760265801,46
0.0223511695861816,0.00158495668821197,0.0111403942108154,0.000349656836107987,70,0.34,rbf,"{'C': 70, 'gamma': 0.34, 'kernel': 'rbf'}",0.914285714285714,0.942857142857143,0.942857142857143,0.971428571428571,0.927536231884058,0.939792960662526,0.0190810760265801,46
0.020828914642334,0.000279482935081017,0.0101999759674072,0.000168541356655624,10,0.23,rbf,"{'C': 10, 'gamma': 0.23, 'kernel': 'rbf'}",0.928571428571429,0.957142857142857,0.942857142857143,0.957142857142857,0.91304347826087,0.939751552795031,0.0170462667258777,55
0.0207813262939453,0.000276944189017763,0.0102025985717773,0.000218148095956518,10,0.24,rbf,"{'C': 10, 'gamma': 0.24, 'kernel': 'rbf'}",0.928571428571429,0.957142857142857,0.942857142857143,0.957142857142857,0.91304347826087,0.939751552795031,0.0170462667258777,55
0.021416187286377,0.000343016812649904,0.010781717300415,0.000136234504074231,20,0.29,rbf,"{'C': 20, 'gamma': 0.29, 'kernel': 'rbf'}",0.914285714285714,0.957142857142857,0.942857142857143,0.971428571428571,0.91304347826087,0.939751552795031,0.0231402931803692,55
0.0221254825592041,0.000665521777153612,0.0119686603546143,0.00119039774914934,20,0.37,rbf,"{'C': 20, 'gamma': 0.37, 'kernel': 'rbf'}",0.928571428571429,0.942857142857143,0.942857142857143,0.971428571428571,0.91304347826087,0.939751552795031,0.0192926893498804,55
0.0205442905426025,0.000324738743125781,0.00991101264953613,0.000372943983525244,30,0.19,rbf,"{'C': 30, 'gamma': 0.19, 'kernel': 'rbf'}",0.942857142857143,0.942857142857143,0.942857142857143,0.957142857142857,0.91304347826087,0.939751552795031,0.0144548454238896,55
0.020630931854248,0.000240595492302285,0.00985150337219238,0.000127431498790761,30,0.2,rbf,"{'C': 30, 'gamma': 0.2, 'kernel': 'rbf'}",0.942857142857143,0.942857142857143,0.942857142857143,0.957142857142857,0.91304347826087,0.939751552795031,0.0144548454238896,55
0.0206527233123779,0.000475898257009048,0.0102161407470703,0.000269512672889284,30,0.25,rbf,"{'C': 30, 'gamma': 0.25, 'kernel': 'rbf'}",0.928571428571429,0.957142857142857,0.928571428571429,0.971428571428571,0.91304347826087,0.939751552795031,0.0213035329326432,55
0.0212305545806885,0.000537557069909911,0.0104520797729492,0.000255684308319884,30,0.26,rbf,"{'C': 30, 'gamma': 0.26, 'kernel': 'rbf'}",0.928571428571429,0.957142857142857,0.928571428571429,0.971428571428571,0.91304347826087,0.939751552795031,0.0213035329326432,55
0.0213042259216309,0.000622990851279583,0.0103888988494873,0.00019278352341774,30,0.27,rbf,"{'C': 30, 'gamma': 0.27, 'kernel': 'rbf'}",0.928571428571429,0.957142857142857,0.928571428571429,0.971428571428571,0.91304347826087,0.939751552795031,0.0213035329326432,55
0.0209731101989746,0.000492922247181328,0.0103375911712646,0.000194943545680638,30,0.28,rbf,"{'C': 30, 'gamma': 0.28, 'kernel': 'rbf'}",0.928571428571429,0.957142857142857,0.928571428571429,0.971428571428571,0.91304347826087,0.939751552795031,0.0213035329326432,55
0.0213807106018066,0.00135523713540072,0.0103363037109375,8.92364274191235E-05,30,0.29,rbf,"{'C': 30, 'gamma': 0.29, 'kernel': 'rbf'}",0.928571428571429,0.957142857142857,0.928571428571429,0.971428571428571,0.91304347826087,0.939751552795031,0.0213035329326432,55
0.0216268539428711,0.000957067337879297,0.0107714653015137,0.000253447064209703,30,0.37,rbf,"{'C': 30, 'gamma': 0.37, 'kernel': 'rbf'}",0.928571428571429,0.942857142857143,0.942857142857143,0.971428571428571,0.91304347826087,0.939751552795031,0.0192926893498804,55
0.0211597442626953,0.00117981751831688,0.00975055694580078,0.000210813930212916,40,0.21,rbf,"{'C': 40, 'gamma': 0.21, 'kernel': 'rbf'}",0.942857142857143,0.942857142857143,0.928571428571429,0.971428571428571,0.91304347826087,0.939751552795031,0.0192926893498804,55
0.0203718185424805,0.000324666253006296,0.00970773696899414,0.000124262281308005,40,0.22,rbf,"{'C': 40, 'gamma': 0.22, 'kernel': 'rbf'}",0.942857142857143,0.942857142857143,0.928571428571429,0.971428571428571,0.91304347826087,0.939751552795031,0.0192926893498804,55
0.0208072185516357,0.000215760799912472,0.00988965034484863,0.000224914761864086,40,0.23,rbf,"{'C': 40, 'gamma': 0.23, 'kernel': 'rbf'}",0.942857142857143,0.942857142857143,0.928571428571429,0.971428571428571,0.91304347826087,0.939751552795031,0.0192926893498804,55
0.0217793464660645,0.0014295105802284,0.0100828170776367,0.000296401478915489,40,0.25,rbf,"{'C': 40, 'gamma': 0.25, 'kernel': 'rbf'}",0.928571428571429,0.957142857142857,0.928571428571429,0.971428571428571,0.91304347826087,0.939751552795031,0.0213035329326432,55
0.0211017608642578,0.000495030704511369,0.0102057456970215,0.000259353260183758,40,0.26,rbf,"{'C': 40, 'gamma': 0.26, 'kernel': 'rbf'}",0.928571428571429,0.957142857142857,0.928571428571429,0.971428571428571,0.91304347826087,0.939751552795031,0.0213035329326432,55
0.0215940952301025,0.000511129052075933,0.0105753898620605,0.000253023725227591,40,0.27,rbf,"{'C': 40, 'gamma': 0.27, 'kernel': 'rbf'}",0.928571428571429,0.957142857142857,0.928571428571429,0.971428571428571,0.91304347826087,0.939751552795031,0.0213035329326432,55
0.0213869094848633,0.000573262694678584,0.0106829166412354,0.000266318978584774,40,0.28,rbf,"{'C': 40, 'gamma': 0.28, 'kernel': 'rbf'}",0.928571428571429,0.957142857142857,0.928571428571429,0.971428571428571,0.91304347826087,0.939751552795031,0.0213035329326432,55
0.021290111541748,0.000326994028644858,0.0104197025299072,0.000196108439559195,40,0.29,rbf,"{'C': 40, 'gamma': 0.29, 'kernel': 'rbf'}",0.928571428571429,0.957142857142857,0.928571428571429,0.971428571428571,0.91304347826087,0.939751552795031,0.0213035329326432,55
